replication,dimension,raw_dimension,actual_mtry,method,metric,value
23,250,258,37,ordinary_default,sign_reversal,0.2758
23,250,258,37,ordinary_default,strong_reversal_010,0.248333333333333
23,250,258,37,ordinary_default,strong_reversal_025,0.00756666666666667
23,250,258,37,ordinary_default,reversal_given_true_margin_025,0.0384187330276455
23,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.00316075323865913
23,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.0415794862663046
23,250,258,37,ordinary_default,mean_absolute_prediction_change,0.331536858608584
23,500,508,43,ordinary_default,cate_correlation,0.569402806887589
23,500,508,43,ordinary_default,cate_rank_correlation,0.774313521051015
23,500,508,43,ordinary_default,sign_reversal,0.3982
23,500,508,43,ordinary_default,strong_reversal_010,0.263066666666667
23,500,508,43,ordinary_default,strong_reversal_025,0.0168333333333333
23,500,508,43,ordinary_default,reversal_given_true_margin_025,0.200997195387971
23,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.00209232960868985
23,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.203089524996661
23,500,508,43,ordinary_default,mean_absolute_prediction_change,0.388089988975429
23,500,508,43,class_sampled_default,cate_correlation,1
23,500,508,43,class_sampled_default,cate_rank_correlation,1
23,500,508,43,class_sampled_default,sign_reversal,0
23,500,508,43,class_sampled_default,strong_reversal_010,0
23,500,508,43,class_sampled_default,strong_reversal_025,0
23,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
23,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00876997729599786
23,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00876997729599786
23,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
24,40,48,27,ordinary_default,cate_correlation,0.994326431171055
24,40,48,27,ordinary_default,cate_rank_correlation,0.992708420457676
24,40,48,27,ordinary_default,sign_reversal,0.117833333333333
24,40,48,27,ordinary_default,strong_reversal_010,0
24,40,48,27,ordinary_default,strong_reversal_025,0
24,40,48,27,ordinary_default,reversal_given_true_margin_025,0.000400266844563042
24,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00297976428730265
24,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.00320213475650434
24,40,48,27,ordinary_default,mean_absolute_prediction_change,0.068038519580552
24,100,108,31,ordinary_default,cate_correlation,0.940713914892873
24,100,108,31,ordinary_default,cate_rank_correlation,0.943567887575075
24,100,108,31,ordinary_default,sign_reversal,0.230033333333333
24,100,108,31,ordinary_default,strong_reversal_010,0.1801
24,100,108,31,ordinary_default,strong_reversal_025,0
24,100,108,31,ordinary_default,reversal_given_true_margin_025,0.00253502334889927
24,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.00266844563042028
24,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.00520346897931955
24,100,108,31,ordinary_default,mean_absolute_prediction_change,0.186142127289759
24,250,258,37,ordinary_default,cate_correlation,0.76565511544483
24,250,258,37,ordinary_default,cate_rank_correlation,0.804383323131093
24,250,258,37,ordinary_default,sign_reversal,0.259066666666667
24,250,258,37,ordinary_default,strong_reversal_010,0.237666666666667
24,250,258,37,ordinary_default,strong_reversal_025,0.135133333333333
24,250,258,37,ordinary_default,reversal_given_true_margin_025,0.0160106737825217
24,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.00137869690905048
24,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.0173893706915722
24,250,258,37,ordinary_default,mean_absolute_prediction_change,0.334473454685548
24,500,508,43,ordinary_default,cate_correlation,0.600770722898445
24,500,508,43,ordinary_default,cate_rank_correlation,0.783254299386283
24,500,508,43,ordinary_default,sign_reversal,0.3941
24,500,508,43,ordinary_default,strong_reversal_010,0.249066666666667
24,500,508,43,ordinary_default,strong_reversal_025,0.2076
24,500,508,43,ordinary_default,reversal_given_true_margin_025,0.195018901489882
24,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.000133422281521014
24,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.194974427396042
24,500,508,43,ordinary_default,mean_absolute_prediction_change,0.410995147326367
24,500,508,43,class_sampled_default,cate_correlation,1
24,500,508,43,class_sampled_default,cate_rank_correlation,1
24,500,508,43,class_sampled_default,sign_reversal,0
24,500,508,43,class_sampled_default,strong_reversal_010,0
24,500,508,43,class_sampled_default,strong_reversal_025,0
24,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
24,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00231265287969758
24,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00231265287969758
24,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
25,40,48,27,ordinary_default,cate_correlation,0.992604165431122
25,40,48,27,ordinary_default,cate_rank_correlation,0.95408406880676
25,40,48,27,ordinary_default,sign_reversal,0.0138666666666667
25,40,48,27,ordinary_default,strong_reversal_010,0
25,40,48,27,ordinary_default,strong_reversal_025,0
25,40,48,27,ordinary_default,reversal_given_true_margin_025,0.00161340922332273
25,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00878411688253485
25,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.0101286245686371
25,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0771224272680706
25,100,108,31,ordinary_default,cate_correlation,0.928795473134943
25,100,108,31,ordinary_default,cate_rank_correlation,0.830988205676209
25,100,108,31,ordinary_default,sign_reversal,0.196866666666667
25,100,108,31,ordinary_default,strong_reversal_010,0.0237
25,100,108,31,ordinary_default,strong_reversal_025,0
25,100,108,31,ordinary_default,reversal_given_true_margin_025,0.00860484919105454
25,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.0077533276565231
25,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.0163581768475776
25,100,108,31,ordinary_default,mean_absolute_prediction_change,0.198186537824045
25,250,258,37,ordinary_default,cate_correlation,0.716244827057327
25,250,258,37,ordinary_default,cate_rank_correlation,0.787156449850174
25,250,258,37,ordinary_default,sign_reversal,0.434833333333333
25,250,258,37,ordinary_default,strong_reversal_010,0.2171
25,250,258,37,ordinary_default,strong_reversal_025,0.0174333333333333
25,250,258,37,ordinary_default,reversal_given_true_margin_025,0.269708241832116
25,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.000672253843051136
25,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.269842692600726
25,250,258,37,ordinary_default,mean_absolute_prediction_change,0.32844842252191
25,500,508,43,ordinary_default,cate_correlation,0.553004609380597
25,500,508,43,ordinary_default,cate_rank_correlation,0.762488920506321
25,500,508,43,ordinary_default,sign_reversal,0.476566666666667
25,500,508,43,ordinary_default,strong_reversal_010,0.234133333333333
25,500,508,43,ordinary_default,strong_reversal_025,0.0190666666666667
25,500,508,43,ordinary_default,reversal_given_true_margin_025,0.31963429390938
25,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.000582619997310985
25,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.319051673912069
25,500,508,43,ordinary_default,mean_absolute_prediction_change,0.375955408590731
25,500,508,43,class_sampled_default,cate_correlation,1
25,500,508,43,class_sampled_default,cate_rank_correlation,1
25,500,508,43,class_sampled_default,sign_reversal,0
25,500,508,43,class_sampled_default,strong_reversal_010,0
25,500,508,43,class_sampled_default,strong_reversal_025,0
25,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
25,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.0127728230179716
25,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.0127728230179716
25,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
26,40,48,27,ordinary_default,cate_correlation,0.991449840661948
26,40,48,27,ordinary_default,cate_rank_correlation,0.988780352665312
26,40,48,27,ordinary_default,sign_reversal,0.213466666666667
26,40,48,27,ordinary_default,strong_reversal_010,3.33333333333333e-05
26,40,48,27,ordinary_default,strong_reversal_025,0
26,40,48,27,ordinary_default,reversal_given_true_margin_025,0.00293033787683701
26,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00164276517337832
26,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.00457310305021534
26,40,48,27,ordinary_default,mean_absolute_prediction_change,0.076665183818994
26,100,108,31,ordinary_default,cate_correlation,0.917838848505937
26,100,108,31,ordinary_default,cate_rank_correlation,0.853589716163989
26,100,108,31,ordinary_default,sign_reversal,0.253766666666667
26,100,108,31,ordinary_default,strong_reversal_010,0.2339
26,100,108,31,ordinary_default,strong_reversal_025,0
26,100,108,31,ordinary_default,reversal_given_true_margin_025,0.0199795764329796
26,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.000310793411179683
26,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.0202903698441593
26,100,108,31,ordinary_default,mean_absolute_prediction_change,0.196392816880921
26,250,258,37,ordinary_default,cate_correlation,0.722458038617465
26,250,258,37,ordinary_default,cate_rank_correlation,0.793357662966397
26,250,258,37,ordinary_default,sign_reversal,0.4264
26,250,258,37,ordinary_default,strong_reversal_010,0.255533333333333
26,250,258,37,ordinary_default,strong_reversal_025,0.215966666666667
26,250,258,37,ordinary_default,reversal_given_true_margin_025,0.245704391066909
26,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.000443990587399547
26,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.24526040047951
26,250,258,37,ordinary_default,mean_absolute_prediction_change,0.311752508455695
26,500,508,43,ordinary_default,cate_correlation,0.557773672570744
26,500,508,43,ordinary_default,cate_rank_correlation,0.777791165196657
26,500,508,43,ordinary_default,sign_reversal,0.472033333333333
26,500,508,43,ordinary_default,strong_reversal_010,0.304733333333333
26,500,508,43,ordinary_default,strong_reversal_025,0.2287
26,500,508,43,ordinary_default,reversal_given_true_margin_025,0.30391155707499
26,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.000577187763619411
26,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.303334369311371
26,500,508,43,ordinary_default,mean_absolute_prediction_change,0.364228549293133
26,500,508,43,class_sampled_default,cate_correlation,1
26,500,508,43,class_sampled_default,cate_rank_correlation,1
26,500,508,43,class_sampled_default,sign_reversal,0
26,500,508,43,class_sampled_default,strong_reversal_010,0
26,500,508,43,class_sampled_default,strong_reversal_025,0
26,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
26,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00182036140833814
26,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00182036140833814
26,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
27,40,48,27,ordinary_default,cate_correlation,0.992679597982904
27,40,48,27,ordinary_default,cate_rank_correlation,0.979990655669323
27,40,48,27,ordinary_default,sign_reversal,0.0388666666666667
27,40,48,27,ordinary_default,strong_reversal_010,5e-04
27,40,48,27,ordinary_default,strong_reversal_025,0
27,40,48,27,ordinary_default,reversal_given_true_margin_025,0.00316723914886024
27,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00071374403354597
27,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.00352411116563322
27,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0802202088818143
27,100,108,31,ordinary_default,cate_correlation,0.931487567915997
27,100,108,31,ordinary_default,cate_rank_correlation,0.847547194403052
27,100,108,31,ordinary_default,sign_reversal,0.195166666666667
27,100,108,31,ordinary_default,strong_reversal_010,0.0732
27,100,108,31,ordinary_default,strong_reversal_025,0
27,100,108,31,ordinary_default,reversal_given_true_margin_025,0.0102600704822233
27,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.0023196681090244
27,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.0081188383815854
27,100,108,31,ordinary_default,mean_absolute_prediction_change,0.195297128668978
27,250,258,37,ordinary_default,cate_correlation,0.743828547994191
27,250,258,37,ordinary_default,cate_rank_correlation,0.788212973505126
27,250,258,37,ordinary_default,sign_reversal,0.392333333333333
27,250,258,37,ordinary_default,strong_reversal_010,0.238566666666667
27,250,258,37,ordinary_default,strong_reversal_025,0.0412333333333333
27,250,258,37,ordinary_default,reversal_given_true_margin_025,0.20145425346835
27,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.00490699023062854
27,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.196636481241915
27,250,258,37,ordinary_default,mean_absolute_prediction_change,0.31868474870924
27,500,508,43,ordinary_default,cate_correlation,0.574174164047622
27,500,508,43,ordinary_default,cate_rank_correlation,0.777410048357122
27,500,508,43,ordinary_default,sign_reversal,0.477933333333333
27,500,508,43,ordinary_default,strong_reversal_010,0.2566
27,500,508,43,ordinary_default,strong_reversal_025,0.0450666666666667
27,500,508,43,ordinary_default,reversal_given_true_margin_025,0.314627291787483
27,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.00727126734174956
27,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.307445242449926
27,500,508,43,ordinary_default,mean_absolute_prediction_change,0.382569507815194
27,500,508,43,class_sampled_default,cate_correlation,1
27,500,508,43,class_sampled_default,cate_rank_correlation,1
27,500,508,43,class_sampled_default,sign_reversal,0
27,500,508,43,class_sampled_default,strong_reversal_010,0
27,500,508,43,class_sampled_default,strong_reversal_025,0
27,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
27,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.0110630325199625
27,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.0110630325199625
27,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
28,40,48,27,ordinary_default,cate_correlation,0.992314063678174
28,40,48,27,ordinary_default,cate_rank_correlation,0.991315252446795
28,40,48,27,ordinary_default,sign_reversal,0.210833333333333
28,40,48,27,ordinary_default,strong_reversal_010,0.000333333333333333
28,40,48,27,ordinary_default,strong_reversal_025,0
28,40,48,27,ordinary_default,reversal_given_true_margin_025,0.00373283562191708
28,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00039994667377683
28,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.00413278229569391
28,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0773703437924918
28,100,108,31,ordinary_default,cate_correlation,0.927506621694266
28,100,108,31,ordinary_default,cate_rank_correlation,0.960165179469961
28,100,108,31,ordinary_default,sign_reversal,0.2527
28,100,108,31,ordinary_default,strong_reversal_010,0.238633333333333
28,100,108,31,ordinary_default,strong_reversal_025,0
28,100,108,31,ordinary_default,reversal_given_true_margin_025,0.0111096298271342
28,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.00039994667377683
28,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.0113318224236768
28,100,108,31,ordinary_default,mean_absolute_prediction_change,0.195366910776249
28,250,258,37,ordinary_default,cate_correlation,0.749036263124155
28,250,258,37,ordinary_default,cate_rank_correlation,0.805492655174547
28,250,258,37,ordinary_default,sign_reversal,0.269033333333333
28,250,258,37,ordinary_default,strong_reversal_010,0.251666666666667
28,250,258,37,ordinary_default,strong_reversal_025,0.176966666666667
28,250,258,37,ordinary_default,reversal_given_true_margin_025,0.0287072834733147
28,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.000577700751010976
28,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.028485090876772
28,250,258,37,ordinary_default,mean_absolute_prediction_change,0.315346740829961
28,500,508,43,ordinary_default,cate_correlation,0.586319785848277
28,500,508,43,ordinary_default,cate_rank_correlation,0.780837472970264
28,500,508,43,ordinary_default,sign_reversal,0.415966666666667
28,500,508,43,ordinary_default,strong_reversal_010,0.2582
28,500,508,43,ordinary_default,strong_reversal_025,0.2284
28,500,508,43,ordinary_default,reversal_given_true_margin_025,0.224503399546727
28,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.00119984002133049
28,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.223659067679865
28,500,508,43,ordinary_default,mean_absolute_prediction_change,0.38628734774149
28,500,508,43,class_sampled_default,cate_correlation,1
28,500,508,43,class_sampled_default,cate_rank_correlation,1
28,500,508,43,class_sampled_default,sign_reversal,0
28,500,508,43,class_sampled_default,strong_reversal_010,0
28,500,508,43,class_sampled_default,strong_reversal_025,0
28,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
28,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00826556459138782
28,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00826556459138782
28,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
29,40,48,27,ordinary_default,cate_correlation,0.993073568876465
29,40,48,27,ordinary_default,cate_rank_correlation,0.99072103837769
29,40,48,27,ordinary_default,sign_reversal,0.1177
29,40,48,27,ordinary_default,strong_reversal_010,0
29,40,48,27,ordinary_default,strong_reversal_025,0
29,40,48,27,ordinary_default,reversal_given_true_margin_025,0.000932960149273624
29,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00111066684437336
29,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.000621973432849083
29,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0759688451118951
29,100,108,31,ordinary_default,cate_correlation,0.923954698742934
29,100,108,31,ordinary_default,cate_rank_correlation,0.827182898612425
29,100,108,31,ordinary_default,sign_reversal,0.2443
29,100,108,31,ordinary_default,strong_reversal_010,0.2162
29,100,108,31,ordinary_default,strong_reversal_025,0
29,100,108,31,ordinary_default,reversal_given_true_margin_025,0.00848549469101248
29,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.00133280021324803
29,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.00715269447776445
29,100,108,31,ordinary_default,mean_absolute_prediction_change,0.209038236929496
29,250,258,37,ordinary_default,cate_correlation,0.732820255168207
29,250,258,37,ordinary_default,cate_rank_correlation,0.794708812632788
29,250,258,37,ordinary_default,sign_reversal,0.4099
29,250,258,37,ordinary_default,strong_reversal_010,0.2516
29,250,258,37,ordinary_default,strong_reversal_025,0.1952
29,250,258,37,ordinary_default,reversal_given_true_margin_025,0.222888622328846
29,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.00177706695099738
29,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.221111555377849
29,250,258,37,ordinary_default,mean_absolute_prediction_change,0.331037387714998
29,500,508,43,ordinary_default,cate_correlation,0.557489233054785
29,500,508,43,ordinary_default,cate_rank_correlation,0.785152269307947
29,500,508,43,ordinary_default,sign_reversal,0.485566666666667
29,500,508,43,ordinary_default,strong_reversal_010,0.372066666666667
29,500,508,43,ordinary_default,strong_reversal_025,0.227933333333333
29,500,508,43,ordinary_default,reversal_given_true_margin_025,0.322893064996224
29,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.00199920031987205
29,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.320893864676352
29,500,508,43,ordinary_default,mean_absolute_prediction_change,0.404047831062204
29,500,508,43,class_sampled_default,cate_correlation,1
29,500,508,43,class_sampled_default,cate_rank_correlation,1
29,500,508,43,class_sampled_default,sign_reversal,0
29,500,508,43,class_sampled_default,strong_reversal_010,0
29,500,508,43,class_sampled_default,strong_reversal_025,0
29,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
29,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00346528055444489
29,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00346528055444489
29,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
30,40,48,27,ordinary_default,cate_correlation,0.992087582708344
30,40,48,27,ordinary_default,cate_rank_correlation,0.942988814621988
30,40,48,27,ordinary_default,sign_reversal,0.0510666666666667
30,40,48,27,ordinary_default,strong_reversal_010,0.000266666666666667
30,40,48,27,ordinary_default,strong_reversal_025,0
30,40,48,27,ordinary_default,reversal_given_true_margin_025,0.00283436669619132
30,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.004162976085031
30,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.00699734278122232
30,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0795143947631151
30,100,108,31,ordinary_default,cate_correlation,0.922105888090323
30,100,108,31,ordinary_default,cate_rank_correlation,0.80905278392117
30,100,108,31,ordinary_default,sign_reversal,0.245633333333333
30,100,108,31,ordinary_default,strong_reversal_010,0.09
30,100,108,31,ordinary_default,strong_reversal_025,0
30,100,108,31,ordinary_default,reversal_given_true_margin_025,0.0198848538529672
30,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.000974313551815766
30,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.020859167404783
30,100,108,31,ordinary_default,mean_absolute_prediction_change,0.214284598766261
30,250,258,37,ordinary_default,cate_correlation,0.72998683013809
30,250,258,37,ordinary_default,cate_rank_correlation,0.799912254603902
30,250,258,37,ordinary_default,sign_reversal,0.469833333333333
30,250,258,37,ordinary_default,strong_reversal_010,0.3055
30,250,258,37,ordinary_default,strong_reversal_025,0.0245333333333333
30,250,258,37,ordinary_default,reversal_given_true_margin_025,0.30637732506643
30,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.000354295837023915
30,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.306023029229407
30,250,258,37,ordinary_default,mean_absolute_prediction_change,0.33658978292215
30,500,508,43,ordinary_default,cate_correlation,0.557678375013163
30,500,508,43,ordinary_default,cate_rank_correlation,0.788721237723024
30,500,508,43,ordinary_default,sign_reversal,0.484166666666667
30,500,508,43,ordinary_default,strong_reversal_010,0.454466666666667
30,500,508,43,ordinary_default,strong_reversal_025,0.1225
30,500,508,43,ordinary_default,reversal_given_true_margin_025,0.321789193976971
30,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.000885739592559787
30,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.320903454384411
30,500,508,43,ordinary_default,mean_absolute_prediction_change,0.392985653711755
30,500,508,43,class_sampled_default,cate_correlation,1
30,500,508,43,class_sampled_default,cate_rank_correlation,1
30,500,508,43,class_sampled_default,sign_reversal,0
30,500,508,43,class_sampled_default,strong_reversal_010,0
30,500,508,43,class_sampled_default,strong_reversal_025,0
30,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
30,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00141718334809566
30,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00141718334809566
30,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
31,40,48,27,ordinary_default,cate_correlation,0.993047779762458
31,40,48,27,ordinary_default,cate_rank_correlation,0.848452481077836
31,40,48,27,ordinary_default,sign_reversal,0.0139333333333333
31,40,48,27,ordinary_default,strong_reversal_010,0
31,40,48,27,ordinary_default,strong_reversal_025,0
31,40,48,27,ordinary_default,reversal_given_true_margin_025,0.0112599581645823
31,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.0060527838355067
31,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.017312742000089
31,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0758371084846337
31,100,108,31,ordinary_default,cate_correlation,0.925349303246544
31,100,108,31,ordinary_default,cate_rank_correlation,0.797956088155062
31,100,108,31,ordinary_default,sign_reversal,0.1728
31,100,108,31,ordinary_default,strong_reversal_010,0.022
31,100,108,31,ordinary_default,strong_reversal_025,0
31,100,108,31,ordinary_default,reversal_given_true_margin_025,0.0834928123191953
31,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.000178023053985491
31,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.0836708353731808
31,100,108,31,ordinary_default,mean_absolute_prediction_change,0.208737930619602
31,250,258,37,ordinary_default,cate_correlation,0.722013398977187
31,250,258,37,ordinary_default,cate_rank_correlation,0.784345502246606
31,250,258,37,ordinary_default,sign_reversal,0.4948
31,250,258,37,ordinary_default,strong_reversal_010,0.459566666666667
31,250,258,37,ordinary_default,strong_reversal_025,0.0086
31,250,258,37,ordinary_default,reversal_given_true_margin_025,0.328942098001691
31,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,4.45057634963728e-05
31,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.328897592238195
31,250,258,37,ordinary_default,mean_absolute_prediction_change,0.33822633246484
31,500,508,43,ordinary_default,cate_correlation,0.557063388494973
31,500,508,43,ordinary_default,cate_rank_correlation,0.772662116630513
31,500,508,43,ordinary_default,sign_reversal,0.4977
31,500,508,43,ordinary_default,strong_reversal_010,0.484266666666667
31,500,508,43,ordinary_default,strong_reversal_025,0.0205
31,500,508,43,ordinary_default,reversal_given_true_margin_025,0.331834972628955
31,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.000356046107970982
31,500,508,43,ordinary_default,x2_wrong_sign_true_margin_025,0.331567938047977
31,500,508,43,ordinary_default,mean_absolute_prediction_change,0.378896752945252
31,500,508,43,class_sampled_default,cate_correlation,1
31,500,508,43,class_sampled_default,cate_rank_correlation,1
31,500,508,43,class_sampled_default,sign_reversal,0
31,500,508,43,class_sampled_default,strong_reversal_010,0
31,500,508,43,class_sampled_default,strong_reversal_025,0
31,500,508,43,class_sampled_default,reversal_given_true_margin_025,0
31,500,508,43,class_sampled_default,x1_wrong_sign_true_margin_025,0.00449508211313365
31,500,508,43,class_sampled_default,x2_wrong_sign_true_margin_025,0.00449508211313365
31,500,508,43,class_sampled_default,mean_absolute_prediction_change,0
32,40,48,27,ordinary_default,cate_correlation,0.990819139106348
32,40,48,27,ordinary_default,cate_rank_correlation,0.995210380063123
32,40,48,27,ordinary_default,sign_reversal,0.150133333333333
32,40,48,27,ordinary_default,strong_reversal_010,0.000433333333333333
32,40,48,27,ordinary_default,strong_reversal_025,0
32,40,48,27,ordinary_default,reversal_given_true_margin_025,0.00156368672653353
32,40,48,27,ordinary_default,x1_wrong_sign_true_margin_025,0.00227851494437743
32,40,48,27,ordinary_default,x2_wrong_sign_true_margin_025,0.00205513112630121
32,40,48,27,ordinary_default,mean_absolute_prediction_change,0.0809059501756038
32,100,108,31,ordinary_default,cate_correlation,0.92242557646653
32,100,108,31,ordinary_default,cate_rank_correlation,0.928269538380744
32,100,108,31,ordinary_default,sign_reversal,0.2462
32,100,108,31,ordinary_default,strong_reversal_010,0.2032
32,100,108,31,ordinary_default,strong_reversal_025,0
32,100,108,31,ordinary_default,reversal_given_true_margin_025,0.0106777465040432
32,100,108,31,ordinary_default,x1_wrong_sign_true_margin_025,0.00321672698029755
32,100,108,31,ordinary_default,x2_wrong_sign_true_margin_025,0.0081758477415896
32,100,108,31,ordinary_default,mean_absolute_prediction_change,0.194223085483221
32,250,258,37,ordinary_default,cate_correlation,0.730044675345025
32,250,258,37,ordinary_default,cate_rank_correlation,0.804218813778021
32,250,258,37,ordinary_default,sign_reversal,0.3197
32,250,258,37,ordinary_default,strong_reversal_010,0.245233333333333
32,250,258,37,ordinary_default,strong_reversal_025,0.1191
32,250,258,37,ordinary_default,reversal_given_true_margin_025,0.0971719608631551
32,250,258,37,ordinary_default,x1_wrong_sign_true_margin_025,0.00558459545190546
32,250,258,37,ordinary_default,x2_wrong_sign_true_margin_025,0.0923021936290935
32,250,258,37,ordinary_default,mean_absolute_prediction_change,0.31832530472117
32,500,508,43,ordinary_default,cate_correlation,0.574038982877742
32,500,508,43,ordinary_default,cate_rank_correlation,0.785113732119015
32,500,508,43,ordinary_default,sign_reversal,0.434033333333333
32,500,508,43,ordinary_default,strong_reversal_010,0.2558
32,500,508,43,ordinary_default,strong_reversal_025,0.151366666666667
32,500,508,43,ordinary_default,reversal_given_true_margin_025,0.24929634097306
32,500,508,43,ordinary_default,x1_wrong_sign_true_margin_025,0.00701425188759326
