"replication","dimension","raw_dimension","actual_mtry","method","metric","value"
17,250,258,37,"ordinary_default","cate_rank_correlation",0.791971450656413
17,250,258,37,"ordinary_default","sign_reversal",0.4777
17,250,258,37,"ordinary_default","strong_reversal_010",0.439066666666667
17,250,258,37,"ordinary_default","strong_reversal_025",0.0485666666666667
17,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.318399149991146
17,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.0023463786081105
17,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.316052771383035
17,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.331889270188657
17,500,508,43,"ordinary_default","cate_correlation",0.581422298592195
17,500,508,43,"ordinary_default","cate_rank_correlation",0.776738280293265
17,500,508,43,"ordinary_default","sign_reversal",0.4844
17,500,508,43,"ordinary_default","strong_reversal_010",0.468266666666667
17,500,508,43,"ordinary_default","strong_reversal_025",0.142733333333333
17,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.324287232158668
17,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.00256773508057376
17,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.321719497078095
17,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.38507003616182
17,500,508,43,"class_sampled_default","cate_correlation",1
17,500,508,43,"class_sampled_default","cate_rank_correlation",1
17,500,508,43,"class_sampled_default","sign_reversal",0
17,500,508,43,"class_sampled_default","strong_reversal_010",0
17,500,508,43,"class_sampled_default","strong_reversal_025",0
17,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
17,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00146095271825748
17,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00146095271825748
17,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
18,40,48,27,"ordinary_default","cate_correlation",0.992228428920067
18,40,48,27,"ordinary_default","cate_rank_correlation",0.993427165195808
18,40,48,27,"ordinary_default","sign_reversal",0.1049
18,40,48,27,"ordinary_default","strong_reversal_010",0
18,40,48,27,"ordinary_default","strong_reversal_025",0
18,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.000486467362462409
18,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.00428975765080488
18,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.00477622501326729
18,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0887057201517042
18,100,108,31,"ordinary_default","cate_correlation",0.928351857032901
18,100,108,31,"ordinary_default","cate_rank_correlation",0.931086438572763
18,100,108,31,"ordinary_default","sign_reversal",0.239933333333333
18,100,108,31,"ordinary_default","strong_reversal_010",0.188266666666667
18,100,108,31,"ordinary_default","strong_reversal_025",0
18,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.0115425437820626
18,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00349372014859367
18,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0150362639306563
18,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.221293506035125
18,250,258,37,"ordinary_default","cate_correlation",0.745072446679024
18,250,258,37,"ordinary_default","cate_rank_correlation",0.798613447010015
18,250,258,37,"ordinary_default","sign_reversal",0.427666666666667
18,250,258,37,"ordinary_default","strong_reversal_010",0.258033333333333
18,250,258,37,"ordinary_default","strong_reversal_025",0.2191
18,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.244029718733416
18,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.00221121528392004
18,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.246240934017336
18,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.357559259153344
18,500,508,43,"ordinary_default","cate_correlation",0.588980364464901
18,500,508,43,"ordinary_default","cate_rank_correlation",0.7892497195005
18,500,508,43,"ordinary_default","sign_reversal",0.4822
18,500,508,43,"ordinary_default","strong_reversal_010",0.360666666666667
18,500,508,43,"ordinary_default","strong_reversal_025",0.2311
18,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.31443481337343
18,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.00141517778170883
18,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.315849991155139
18,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.43477077095137
18,500,508,43,"class_sampled_default","cate_correlation",1
18,500,508,43,"class_sampled_default","cate_rank_correlation",1
18,500,508,43,"class_sampled_default","sign_reversal",0
18,500,508,43,"class_sampled_default","strong_reversal_010",0
18,500,508,43,"class_sampled_default","strong_reversal_025",0
18,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
18,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.000796037502211215
18,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.000796037502211215
18,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
19,40,48,27,"ordinary_default","cate_correlation",0.991534118864386
19,40,48,27,"ordinary_default","cate_rank_correlation",0.98739586480244
19,40,48,27,"ordinary_default","sign_reversal",0.00826666666666667
19,40,48,27,"ordinary_default","strong_reversal_010",0
19,40,48,27,"ordinary_default","strong_reversal_025",0
19,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.000223813786929275
19,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.00017905102954342
19,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.000223813786929275
19,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0818077607440238
19,100,108,31,"ordinary_default","cate_correlation",0.92095512656209
19,100,108,31,"ordinary_default","cate_rank_correlation",0.818662366966514
19,100,108,31,"ordinary_default","sign_reversal",0.2149
19,100,108,31,"ordinary_default","strong_reversal_010",0.0245333333333333
19,100,108,31,"ordinary_default","strong_reversal_025",0
19,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.00957923008057296
19,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.000492390331244405
19,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.00908683974932856
19,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.208348599178719
19,250,258,37,"ordinary_default","cate_correlation",0.729431384153411
19,250,258,37,"ordinary_default","cate_rank_correlation",0.78374277365927
19,250,258,37,"ordinary_default","sign_reversal",0.2685
19,250,258,37,"ordinary_default","strong_reversal_010",0.2467
19,250,258,37,"ordinary_default","strong_reversal_025",0.00353333333333333
19,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.020680393912265
19,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.00111906893464637
19,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.0195613249776186
19,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.327770413188183
19,500,508,43,"ordinary_default","cate_correlation",0.548955786521763
19,500,508,43,"ordinary_default","cate_rank_correlation",0.766357246589286
19,500,508,43,"ordinary_default","sign_reversal",0.461133333333333
19,500,508,43,"ordinary_default","strong_reversal_010",0.261
19,500,508,43,"ordinary_default","strong_reversal_025",0.0114
19,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.278692927484333
19,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.0013876454789615
19,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.277305282005372
19,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.39878490417694
19,500,508,43,"class_sampled_default","cate_correlation",1
19,500,508,43,"class_sampled_default","cate_rank_correlation",1
19,500,508,43,"class_sampled_default","sign_reversal",0
19,500,508,43,"class_sampled_default","strong_reversal_010",0
19,500,508,43,"class_sampled_default","strong_reversal_025",0
19,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
19,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00523724261414503
19,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00523724261414503
19,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
20,40,48,27,"ordinary_default","cate_correlation",0.992619903805479
20,40,48,27,"ordinary_default","cate_rank_correlation",0.913522805691025
20,40,48,27,"ordinary_default","sign_reversal",0.0239666666666667
20,40,48,27,"ordinary_default","strong_reversal_010",0.00113333333333333
20,40,48,27,"ordinary_default","strong_reversal_025",0
20,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.0271111111111111
20,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.00511111111111111
20,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.0321333333333333
20,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0701675595878315
20,100,108,31,"ordinary_default","cate_correlation",0.920067715380574
20,100,108,31,"ordinary_default","cate_rank_correlation",0.810934505928594
20,100,108,31,"ordinary_default","sign_reversal",0.0638333333333333
20,100,108,31,"ordinary_default","strong_reversal_010",0.0240333333333333
20,100,108,31,"ordinary_default","strong_reversal_025",0
20,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.0486666666666667
20,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00226666666666667
20,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0464
20,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.200748098124292
20,250,258,37,"ordinary_default","cate_correlation",0.71737708444927
20,250,258,37,"ordinary_default","cate_rank_correlation",0.792664927908739
20,250,258,37,"ordinary_default","sign_reversal",0.412433333333333
20,250,258,37,"ordinary_default","strong_reversal_010",0.0663666666666667
20,250,258,37,"ordinary_default","strong_reversal_025",0.00133333333333333
20,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.235866666666667
20,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.00457777777777778
20,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.231288888888889
20,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.3213393432595
20,500,508,43,"ordinary_default","cate_correlation",0.545192128768643
20,500,508,43,"ordinary_default","cate_rank_correlation",0.778781753168424
20,500,508,43,"ordinary_default","sign_reversal",0.473266666666667
20,500,508,43,"ordinary_default","strong_reversal_010",0.143766666666667
20,500,508,43,"ordinary_default","strong_reversal_025",1e-04
20,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.311688888888889
20,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.00542222222222222
20,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.306266666666667
20,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.368062972368793
20,500,508,43,"class_sampled_default","cate_correlation",1
20,500,508,43,"class_sampled_default","cate_rank_correlation",1
20,500,508,43,"class_sampled_default","sign_reversal",0
20,500,508,43,"class_sampled_default","strong_reversal_010",0
20,500,508,43,"class_sampled_default","strong_reversal_025",0
20,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
20,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.0229777777777778
20,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.0229777777777778
20,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
